RENT0000000683,IDS00018,S00631,2024-10-20,2024-11-03,2024-11-01,2
RENT0000000684,IDS00019,S00124,2024-10-21,2024-11-04,2024-10-28,10
RENT0000000685,IDS00043,S00104,2024-10-21,2024-11-04,2024-10-22,1
RENT0000000686,IDS00039,S00104,2024-10-22,2024-11-05,2024-10-28,2
RENT0000000687,IDS00009,S00367,2024-10-22,2024-11-05,2024-10-26,8
RENT0000000688,IDS00048,S00447,2024-10-23,2024-11-06,2024-10-30,7
RENT0000000689,IDS00031,S00108,2024-10-23,2024-11-06,2024-10-27,10
RENT0000000690,IDS00022,S00022,2024-10-23,2024-11-06,2024-10-27,2
RENT0000000691,IDS00032,S00230,2024-10-23,2024-11-06,2024-11-04,5
RENT0000000692,IDS00046,S00063,2024-10-24,2024-11-07,2024-10-31,3
RENT0000000693,IDS00046,S00640,2024-10-25,2024-11-08,2024-11-03,1
RENT0000000694,IDS00010,S00354,2024-10-25,2024-11-08,2024-11-02,7
RENT0000000695,IDS00011,S00289,2024-10-26,2024-11-09,2024-10-31,4
RENT0000000696,IDS00042,S00032,2024-10-26,2024-11-09,2024-11-04,3
RENT0000000697,IDS00043,S00199,2024-10-27,2024-11-10,2024-11-04,3
RENT0000000698,IDS00010,S00267,2024-10-27,2024-11-10,2024-10-28,8
RENT0000000699,IDS00019,S00011,2024-10-28,2024-11-11,2024-11-02,5
RENT0000000700,IDS00019,S00420,2024-10-28,2024-11-11,2024-10-29,9
RENT0000000701,IDS00002,S00046,2024-10-28,2024-11-11,2024-11-01,9
RENT0000000702,IDS00036,S00186,2024-10-28,2024-11-11,2024-11-06,7
RENT0000000703,IDS00048,S00508,2024-10-28,2024-11-11,2024-10-29,10
RENT0000000704,IDS00022,S00616,2024-10-28,2024-11-11,2024-10-30,7
RENT0000000705,IDS00030,S00331,2024-10-28,2024-11-11,2024-11-07,1
RENT0000000706,IDS00021,S00471,2024-10-28,2024-11-11,2024-11-03,5
RENT0000000707,IDS00010,S00379,2024-10-30,2024-11-13,2024-11-01,9
RENT0000000708,IDS00024,S00112,2024-10-30,2024-11-13,2024-11-07,2
RENT0000000709,IDS00007,S00431,2024-10-30,2024-11-13,2024-11-04,1
RENT0000000710,IDS00028,S00137,2024-10-31,2024-11-14,2024-11-09,1
RENT0000000711,IDS00046,S00466,2024-10-31,2024-11-14,2024-11-13,7
RENT0000000712,IDS00016,S00063,2024-10-31,2024-11-14,2024-11-06,9
RENT0000000713,IDS00047,S00248,2024-10-31,2024-11-14,2024-11-12,7
RENT0000000714,IDS00043,S00377,2024-10-31,2024-11-14,2024-11-06,5
RENT0000000715,IDS00028,S00285,2024-11-01,2024-11-15,2024-11-06,10
RENT0000000716,IDS00046,S00497,2024-11-01,2024-11-15,2024-11-08,1
RENT0000000717,IDS00025,S00459,2024-11-01,2024-11-15,2024-11-05,8
RENT0000000718,IDS00021,S00144,2024-11-01,2024-11-15,2024-11-04,3
RENT0000000719,IDS00049,S00179,2024-11-01,2024-11-15,2024-11-09,9
RENT0000000720,IDS00032,S00196,2024-11-01,2024-11-15,2024-11-03,9
RENT0000000721,IDS00032,S00017,2024-11-02,2024-11-16,2024-11-02,4
RENT0000000722,IDS00007,S00003,2024-11-02,2024-11-16,2024-11-12,1
RENT0000000723,IDS00028,S00454,2024-11-03,2024-11-17,2024-11-13,2
RENT0000000724,IDS00044,S00093,2024-11-03,2024-11-17,2024-11-15,8
RENT0000000725,IDS00013,S00365,2024-11-03,2024-11-17,2024-11-11,3
RENT0000000726,IDS00023,S00490,2024-11-03,2024-11-17,2024-11-06,10
RENT0000000727,IDS00017,S00160,2024-11-03,2024-11-17,2024-11-06,3
RENT0000000728,IDS00044,S00349,2024-11-03,2024-11-17,2024-11-10,3
RENT0000000729,IDS00042,S00530,2024-11-04,2024-11-18,2024-11-12,9
RENT0000000730,IDS00006,S00286,2024-11-04,2024-11-18,2024-11-11,3
RENT0000000731,IDS00016,S00404,2024-11-04,2024-11-18,2024-11-06,5
RENT0000000732,IDS00019,S00361,2024-11-05,2024-11-19,2024-11-13,8
RENT0000000733,IDS00004,S00439,2024-11-05,2024-11-19,2024-11-14,10
RENT0000000734,IDS00007,S00257,2024-11-05,2024-11-19,2024-11-12,10
RENT0000000735,IDS00028,S00404,2024-11-07,2024-11-21,2024-11-10,5
RENT0000000736,IDS00041,S00236,2024-11-07,2024-11-21,2024-11-20,8
RENT0000000737,IDS00033,S00570,2024-11-07,2024-11-21,2024-11-08,10
RENT0000000738,IDS00030,S00228,2024-11-07,2024-11-21,2024-11-18,8
RENT0000000739,IDS00027,S00540,2024-11-07,2024-11-21,2024-11-07,4
RENT0000000740,IDS00044,S00093,2024-11-07,2024-11-21,2024-11-17,2
RENT0000000741,IDS00010,S00033,2024-11-07,2024-11-21,2024-11-10,1
RENT0000000742,IDS00020,S00318,2024-11-08,2024-11-22,2024-11-12,7
RENT0000000743,IDS00021,S00177,2024-11-08,2024-11-22,2024-11-10,7
RENT0000000744,IDS00042,S00157,2024-11-09,2024-11-23,2024-11-21,6
RENT0000000745,IDS00047,S00148,2024-11-09,2024-11-23,2024-11-15,2
RENT0000000746,IDS00038,S00636,2024-11-09,2024-11-23,2024-11-09,3
RENT0000000747,IDS00014,S00216,2024-11-09,2024-11-23,2024-11-10,2
RENT0000000748,IDS00018,S00461,2024-11-09,2024-11-23,2024-11-11,1
RENT0000000749,IDS00018,S00533,2024-11-10,2024-11-24,2024-11-12,9
RENT0000000750,IDS00002,S00045,2024-11-10,2024-11-24,2024-11-14,9
RENT0000000751,IDS00028,S00049,2024-11-10,2024-11-24,2024-11-20,10
RENT0000000752,IDS00019,S00377,2024-11-11,2024-11-25,2024-11-13,3
RENT0000000753,IDS00043,S00035,2024-11-11,2024-11-25,2024-11-14,10
RENT0000000754,IDS00016,S00121,2024-11-11,2024-11-25,2024-11-11,10
RENT0000000755,IDS00001,S00606,2024-11-11,2024-11-25,2024-11-22,7
RENT0000000756,IDS00037,S00041,2024-11-11,2024-11-25,2024-11-19,9
RENT0000000757,IDS00004,S00449,2024-11-11,2024-11-25,2024-11-17,5
RENT0000000758,IDS00002,S00378,2024-11-11,2024-11-25,2024-11-24,3
RENT0000000759,IDS00046,S00149,2024-11-12,2024-11-26,2024-11-12,2
RENT0000000760,IDS00036,S00386,2024-11-12,2024-11-26,2024-11-21,1
RENT0000000761,IDS00024,S00228,2024-11-12,2024-11-26,2024-11-20,2
RENT0000000762,IDS00009,S00369,2024-11-12,2024-11-26,2024-11-25,4
RENT0000000763,IDS00021,S00467,2024-11-12,2024-11-26,2024-11-19,9
RENT0000000764,IDS00028,S00381,2024-11-13,2024-11-27,2024-11-25,6
RENT0000000765,IDS00012,S00272,2024-11-13,2024-11-27,2024-11-25,3
RENT0000000766,IDS00007,S00224,2024-11-13,2024-11-27,2024-11-23,4
RENT0000000767,IDS00032,S00640,2024-11-14,2024-11-28,2024-11-17,3
RENT0000000768,IDS00046,S00313,2024-11-14,2024-11-28,2024-11-14,3
RENT0000000769,IDS00032,S00364,2024-11-15,2024-11-29,2024-11-15,1
RENT0000000770,IDS00010,S00510,2024-11-15,2024-11-29,2024-11-17,5
RENT0000000771,IDS00018,S00437,2024-11-16,2024-11-30,2024-11-27,10
RENT0000000772,IDS00028,S00407,2024-11-16,2024-11-30,2024-11-29,2
RENT0000000773,IDS00004,S00426,2024-11-16,2024-11-30,2024-11-29,7
RENT0000000774,IDS00023,S00368,2024-11-16,2024-11-30,2024-11-21,4
RENT0000000775,IDS00046,S00555,2024-11-16,2024-11-30,2024-11-24,9
RENT0000000776,IDS00011,S00578,2024-11-16,2024-11-30,2024-11-16,6
RENT0000000777,IDS00002,S00012,2024-11-17,2024-12-01,2024-11-27,2
RENT0000000778,IDS00009,S00074,2024-11-17,2024-12-01,2024-11-30,1
RENT0000000779,IDS00032,S00095,2024-11-18,2024-12-02,2024-11-27,6
RENT0000000780,IDS00010,S00491,2024-11-18,2024-12-02,2024-12-01,2
RENT0000000781,IDS00004,S00308,2024-11-18,2024-12-02,2024-11-27,9
RENT0000000782,IDS00006,S00588,2024-11-18,2024-12-02,2024-11-24,9
RENT0000000783,IDS00038,S00512,2024-11-18,2024-12-02,2024-11-21,4
RENT0000000784,IDS00041,S00500,2024-11-19,2024-12-03,2024-12-02,7
RENT0000000785,IDS00022,S00410,2024-11-19,2024-12-03,2024-11-19,6
RENT0000000786,IDS00034,S00447,2024-11-19,2024-12-03,2024-11-29,4
RENT0000000787,IDS00030,S00552,2024-11-20,2024-12-04,2024-11-29,2
RENT0000000788,IDS00049,S00351,2024-11-20,2024-12-04,2024-11-20,1
RENT0000000789,IDS00032,S00140,2024-11-21,2024-12-05,2024-11-26,10
RENT0000000790,IDS00047,S00501,2024-11-21,2024-12-05,2024-11-26,2
RENT0000000791,IDS00040,S00153,2024-11-21,2024-12-05,2024-11-23,7
RENT0000000792,IDS00011,S00349,2024-11-22,2024-12-06,2024-11-30,7
RENT0000000793,IDS00016,S00291,2024-11-22,2024-12-06,2024-11-25,2
RENT0000000794,IDS00019,S00569,2024-11-23,2024-12-07,2024-11-23,6
RENT0000000795,IDS00046,S00466,2024-11-23,2024-12-07,2024-11-29,5
RENT0000000796,IDS00010,S00589,2024-11-23,2024-12-07,2024-12-02,1
RENT0000000797,IDS00004,S00012,2024-11-23,2024-12-07,2024-11-30,6
RENT0000000798,IDS00021,S00310,2024-11-23,2024-12-07,2024-12-02,1
RENT0000000799,IDS00036,S00397,2024-11-24,2024-12-08,2024-11-25,9
RENT0000000800,IDS00026,S00131,2024-11-24,2024-12-08,2024-12-07,4
RENT0000000801,IDS00001,S00103,2024-11-24,2024-12-08,2024-11-26,9
RENT0000000802,IDS00040,S00092,2024-11-24,2024-12-08,2024-12-05,5
RENT0000000803,IDS00046,S00615,2024-11-25,2024-12-09,2024-12-02,6
RENT0000000804,IDS00030,S00175,2024-11-25,2024-12-09,2024-12-07,5
RENT0000000805,IDS00004,S00457,2024-11-25,2024-12-09,2024-11-27,5
RENT0000000806,IDS00048,S00121,2024-11-26,2024-12-10,2024-11-27,9
RENT0000000807,IDS00019,S00068,2024-11-27,2024-12-11,2024-11-30,9
RENT0000000808,IDS00032,S00075,2024-11-27,2024-12-11,2024-12-10,10
RENT0000000809,IDS00046,S00508,2024-11-27,2024-12-11,2024-12-01,5
RENT0000000810,IDS00034,S00520,2024-11-27,2024-12-11,2024-11-29,3
RENT0000000811,IDS00034,S00270,2024-11-27,2024-12-11,2024-11-27,10
RENT0000000812,IDS00006,S00575,2024-11-27,2024-12-11,2024-12-06,1
RENT0000000813,IDS00032,S00283,2024-11-28,2024-12-12,2024-12-10,9
RENT0000000814,IDS00011,S00226,2024-11-28,2024-12-12,2024-11-29,4
RENT0000000815,IDS00011,S00080,2024-11-28,2024-12-12,2024-12-09,3
RENT0000000816,IDS00045,S00013,2024-11-29,2024-12-13,2024-12-04,5
RENT0000000817,IDS00019,S00225,2024-11-30,2024-12-14,2024-12-02,9
RENT0000000818,IDS00020,S00177,2024-11-30,2024-12-14,2024-12-04,4
RENT0000000819,IDS00019,S00322,2024-12-01,2024-12-15,2024-12-13,10
RENT0000000820,IDS00043,S00091,2024-12-01,2024-12-15,2024-12-14,10
RENT0000000821,IDS00043,S00356,2024-12-01,2024-12-15,2024-12-12,7
RENT0000000822,IDS00048,S00357,2024-12-01,2024-12-15,2024-12-04,2
RENT0000000823,IDS00003,S00573,2024-12-01,2024-12-15,2024-12-13,5
RENT0000000824,IDS00046,S00181,2024-12-02,2024-12-16,2024-12-06,3
RENT0000000825,IDS00030,S00035,2024-12-02,2024-12-16,2024-12-05,3
RENT0000000826,IDS00031,S00323,2024-12-03,2024-12-17,2024-12-09,10
RENT0000000827,IDS00049,S00442,2024-12-03,2024-12-17,2024-12-10,3
RENT0000000828,IDS00018,S00083,2024-12-03,2024-12-17,2024-12-07,7
RENT0000000829,IDS00026,S00435,2024-12-03,2024-12-17,2024-12-07,8
RENT0000000830,IDS00039,S00177,2024-12-04,2024-12-18,2024-12-08,1
RENT0000000831,IDS00034,S00611,2024-12-04,2024-12-18,2024-12-10,7
RENT0000000832,IDS00019,S00116,2024-12-05,2024-12-19,2024-12-06,6
RENT0000000833,IDS00046,S00356,2024-12-05,2024-12-19,2024-12-09,10
RENT0000000834,IDS00011,S00071,2024-12-05,2024-12-19,2024-12-17,4
RENT0000000835,IDS00037,S00408,2024-12-05,2024-12-19,2024-12-08,8
RENT0000000836,IDS00019,S00556,2024-12-06,2024-12-20,2024-12-09,8
RENT0000000837,IDS00043,S00045,2024-12-06,2024-12-20,2024-12-06,7
RENT0000000838,IDS00009,S00574,2024-12-06,2024-12-20,2024-12-18,6
RENT0000000839,IDS00031,S00298,2024-12-06,2024-12-20,2024-12-17,4
RENT0000000840,IDS00046,S00311,2024-12-07,2024-12-21,2024-12-08,2
RENT0000000841,IDS00041,S00245,2024-12-07,2024-12-21,2024-12-09,1
RENT0000000842,IDS00020,S00493,2024-12-07,2024-12-21,2024-12-18,2
RENT0000000843,IDS00027,S00277,2024-12-07,2024-12-21,2024-12-13,2
RENT0000000844,IDS00019,S00145,2024-12-08,2024-12-22,2024-12-16,6
RENT0000000845,IDS00016,S00071,2024-12-08,2024-12-22,2024-12-12,3
RENT0000000846,IDS00034,S00526,2024-12-08,2024-12-22,2024-12-16,8
RENT0000000847,IDS00037,S00499,2024-12-08,2024-12-22,2024-12-11,7
RENT0000000848,IDS00002,S00173,2024-12-09,2024-12-23,2024-12-13,5
RENT0000000849,IDS00019,S00295,2024-12-09,2024-12-23,2024-12-22,7
RENT0000000850,IDS00035,S00345,2024-12-09,2024-12-23,2024-12-10,2
RENT0000000851,IDS00028,S00419,2024-12-10,2024-12-24,2024-12-22,3
RENT0000000852,IDS00046,S00309,2024-12-10,2024-12-24,2024-12-22,8
RENT0000000853,IDS00040,S00258,2024-12-10,2024-12-24,2024-12-21,5
RENT0000000854,IDS00027,S00364,2024-12-10,2024-12-24,2024-12-15,2
RENT0000000855,IDS00016,S00535,2024-12-11,2024-12-25,2024-12-18,10
RENT0000000856,IDS00018,S00113,2024-12-11,2024-12-25,2024-12-22,10
RENT0000000857,IDS00030,S00013,2024-12-11,2024-12-25,2024-12-14,8
RENT0000000858,IDS00032,S00570,2024-12-12,2024-12-26,2024-12-17,1
RENT0000000859,IDS00022,S00190,2024-12-12,2024-12-26,2024-12-18,9
RENT0000000860,IDS00029,S00474,2024-12-12,2024-12-26,2024-12-21,5
RENT0000000861,IDS00037,S00300,2024-12-12,2024-12-26,2024-12-12,3
RENT0000000862,IDS00014,S00408,2024-12-12,2024-12-26,2024-12-23,7
RENT0000000863,IDS00041,S00531,2024-12-12,2024-12-26,2024-12-14,3
RENT0000000864,IDS00019,S00337,2024-12-13,2024-12-27,2024-12-21,7
RENT0000000865,IDS00042,S00018,2024-12-13,2024-12-27,2024-12-24,4
RENT0000000866,IDS00023,S00570,2024-12-13,2024-12-27,2024-12-20,7
RENT0000000867,IDS00046,S00637,2024-12-14,2024-12-28,2024-12-25,10
RENT0000000868,IDS00033,S00309,2024-12-14,2024-12-28,2024-12-25,4
RENT0000000869,IDS00027,S00291,2024-12-14,2024-12-28,2024-12-18,4
RENT0000000870,IDS00007,S00091,2024-12-14,2024-12-28,2024-12-21,10
RENT0000000871,IDS00047,S00404,2024-12-14,2024-12-28,2024-12-22,8
RENT0000000872,IDS00018,S00144,2024-12-15,2024-12-29,2024-12-18,6
RENT0000000873,IDS00046,S00174,2024-12-15,2024-12-29,2024-12-23,4
RENT0000000874,IDS00036,S00330,2024-12-15,2024-12-29,2024-12-15,9
RENT0000000875,IDS00027,S00484,2024-12-15,2024-12-29,2024-12-15,3
RENT0000000876,IDS00010,S00108,2024-12-16,2024-12-30,2024-12-16,4
RENT0000000877,IDS00038,S00174,2024-12-16,2024-12-30,2024-12-20,3
RENT0000000878,IDS00045,S00130,2024-12-16,2024-12-30,2024-12-22,5
RENT0000000879,IDS00046,S00121,2024-12-17,2024-12-31,2024-12-20,5
RENT0000000880,IDS00041,S00402,2024-12-17,2024-12-31,2024-12-29,1
RENT0000000881,IDS00028,S00421,2024-12-18,2025-01-01,2024-12-26,8
RENT0000000882,IDS00048,S00132,2024-12-18,2025-01-01,2024-12-22,7
RENT0000000883,IDS00009,S00139,2024-12-18,2025-01-01,2024-12-26,1
RENT0000000884,IDS00036,S00304,2024-12-18,2025-01-01,2024-12-23,7
RENT0000000885,IDS00019,S00369,2024-12-19,2025-01-02,2024-12-26,7
RENT0000000886,IDS00016,S00184,2024-12-19,2025-01-02,2024-12-25,9
RENT0000000887,IDS00022,S00553,2024-12-19,2025-01-02,2024-12-22,4
RENT0000000888,IDS00037,S00030,2024-12-19,2025-01-02,2024-12-24,1
RENT0000000889,IDS00043,S00106,2024-12-19,2025-01-02,2024-12-27,4
RENT0000000890,IDS00042,S00254,2024-12-20,2025-01-03,2024-12-20,7
RENT0000000891,IDS00036,S00415,2024-12-20,2025-01-03,2024-12-30,1
RENT0000000892,IDS00045,S00444,2024-12-20,2025-01-03,2024-12-26,1
RENT0000000893,IDS00037,S00380,2024-12-20,2025-01-03,2024-12-25,1
RENT0000000894,IDS00039,S00541,2024-12-20,2025-01-03,2024-12-22,7
RENT0000000895,IDS00018,S00445,2024-12-21,2025-01-04,2025-01-01,10
RENT0000000896,IDS00046,S00365,2024-12-21,2025-01-04,2025-01-02,9
RENT0000000897,IDS00025,S00110,2024-12-21,2025-01-04,2024-12-27,7
RENT0000000898,IDS00027,S00136,2024-12-21,2025-01-04,2024-12-23,9
RENT0000000899,IDS00032,S00123,2024-12-23,2025-01-06,2024-12-25,5
RENT0000000900,IDS00032,S00376,2024-12-23,2025-01-06,2024-12-23,9
RENT0000000901,IDS00033,S00376,2024-12-23,2025-01-06,2025-01-02,5
RENT0000000902,IDS00016,S00432,2024-12-23,2025-01-06,2024-12-26,7
RENT0000000903,IDS00029,S00470,2024-12-23,2025-01-06,2024-12-23,4
RENT0000000904,IDS00026,S00510,2024-12-23,2025-01-06,2024-12-23,10
RENT0000000905,IDS00010,S00628,2024-12-24,2025-01-07,2024-12-25,2
RENT0000000906,IDS00012,S00119,2024-12-24,2025-01-07,2024-12-26,1
RENT0000000907,IDS00040,S00315,2024-12-24,2025-01-07,2024-12-31,9
RENT0000000908,IDS00004,S00328,2024-12-24,2025-01-07,2025-01-04,3
RENT0000000909,IDS00038,S00616,2024-12-25,2025-01-08,2024-12-25,3
RENT0000000910,IDS00038,S00131,2024-12-26,2025-01-09,2024-12-27,10
RENT0000000911,IDS00007,S00517,2024-12-26,2025-01-09,2025-01-08,2
RENT0000000912,IDS00026,S00362,2024-12-26,2025-01-09,2025-01-05,1
RENT0000000913,IDS00034,S00202,2024-12-26,2025-01-09,2024-12-26,5
RENT0000000914,IDS00018,S00549,2024-12-27,2025-01-10,2025-01-08,9
RENT0000000915,IDS00048,S00610,2024-12-27,2025-01-10,2025-01-08,6
RENT0000000916,IDS00038,S00499,2024-12-27,2025-01-10,2024-12-27,10
RENT0000000917,IDS00030,S00432,2024-12-27,2025-01-10,2025-01-06,1
RENT0000000918,IDS00023,S00311,2024-12-27,2025-01-10,2025-01-02,10
RENT0000000919,IDS00022,S00376,2024-12-28,2025-01-11,2024-12-29,7
RENT0000000920,IDS00032,S00542,2024-12-30,2025-01-13,2025-01-04,8
RENT0000000921,IDS00018,S00467,2024-12-30,2025-01-13,2025-01-05,10
RENT0000000922,IDS00046,S00303,2024-12-30,2025-01-13,2025-01-03,5
RENT0000000923,IDS00041,S00532,2024-12-30,2025-01-13,2025-01-08,2
RENT0000000924,IDS00010,S00278,2024-12-30,2025-01-13,2025-01-04,8
RENT0000000925,IDS00028,S00198,2024-12-31,2025-01-14,2025-01-07,4
RENT0000000926,IDS00016,S00397,2024-12-31,2025-01-14,2025-01-11,2
RENT0000000927,IDS00033,S00201,2024-12-31,2025-01-14,2025-01-12,9
RENT0000000928,IDS00010,S00208,2025-01-01,2025-01-15,2025-01-09,7
RENT0000000929,IDS00011,S00175,2025-01-01,2025-01-15,2025-01-11,6
RENT0000000930,IDS00004,S00082,2025-01-01,2025-01-15,2025-01-04,9
RENT0000000931,IDS00033,S00064,2025-01-02,2025-01-16,2025-01-02,7
RENT0000000932,IDS00010,S00565,2025-01-03,2025-01-17,2025-01-16,9
RENT0000000933,IDS00021,S00318,2025-01-03,2025-01-17,2025-01-05,3
RENT0000000934,IDS00035,S00344,2025-01-03,2025-01-17,2025-01-05,9
RENT0000000935,IDS00049,S00428,2025-01-03,2025-01-17,2025-01-09,8
RENT0000000936,IDS00019,S00232,2025-01-04,2025-01-18,2025-01-05,9
RENT0000000937,IDS00018,S00472,2025-01-04,2025-01-18,2025-01-11,9
RENT0000000938,IDS00028,S00191,2025-01-05,2025-01-19,2025-01-12,4
RENT0000000939,IDS00002,S00114,2025-01-06,2025-01-20,2025-01-14,4
RENT0000000940,IDS00033,S00548,2025-01-07,2025-01-21,2025-01-20,8
RENT0000000941,IDS00011,S00068,2025-01-07,2025-01-21,2025-01-10,6
RENT0000000942,IDS00013,S00574,2025-01-07,2025-01-21,2025-01-09,3
RENT0000000943,IDS00029,S00514,2025-01-07,2025-01-21,2025-01-10,10
RENT0000000944,IDS00023,S00521,2025-01-07,2025-01-21,2025-01-09,6
RENT0000000945,IDS00032,S00558,2025-01-08,2025-01-22,2025-01-15,10
RENT0000000946,IDS00028,S00417,2025-01-08,2025-01-22,2025-01-21,4
RENT0000000947,IDS00042,S00069,2025-01-08,2025-01-22,2025-01-11,2
RENT0000000948,IDS00050,S00637,2025-01-08,2025-01-22,2025-01-10,6
RENT0000000949,IDS00009,S00062,2025-01-09,2025-01-23,2025-01-10,1
RENT0000000950,IDS00044,S00492,2025-01-09,2025-01-23,2025-01-16,2
RENT0000000951,IDS00011,S00610,2025-01-12,2025-01-26,2025-01-17,1
RENT0000000952,IDS00048,S00260,2025-01-12,2025-01-26,2025-01-15,3
RENT0000000953,IDS00042,S00291,2025-01-13,2025-01-27,2025-01-25,5
RENT0000000954,IDS00047,S00421,2025-01-13,2025-01-27,2025-01-19,10
RENT0000000955,IDS00020,S00353,2025-01-13,2025-01-27,2025-01-19,1
RENT0000000956,IDS00032,S00447,2025-01-13,2025-01-27,2025-01-20,9
RENT0000000957,IDS00018,S00430,2025-01-14,2025-01-28,2025-01-14,1
RENT0000000958,IDS00005,S00347,2025-01-14,2025-01-28,2025-01-25,10
RENT0000000959,IDS00042,S00345,2025-01-16,2025-01-30,2025-01-18,7
RENT0000000960,IDS00012,S00027,2025-01-16,2025-01-30,2025-01-17,9
RENT0000000961,IDS00022,S00397,2025-01-16,2025-01-30,2025-01-29,10
RENT0000000962,IDS00022,S00106,2025-01-16,2025-01-30,2025-01-22,2
RENT0000000963,IDS00042,S00412,2025-01-17,2025-01-31,2025-01-24,3
RENT0000000964,IDS00016,S00310,2025-01-17,2025-01-31,2025-01-22,9
RENT0000000965,IDS00034,S00476,2025-01-17,2025-01-31,2025-01-24,2
RENT0000000966,IDS00011,S00247,2025-01-17,2025-01-31,2025-01-27,2
RENT0000000967,IDS00037,S00448,2025-01-18,2025-02-01,2025-01-20,3
RENT0000000968,IDS00003,S00589,2025-01-18,2025-02-01,2025-01-24,5
RENT0000000969,IDS00022,S00309,2025-01-19,2025-02-02,2025-01-30,8
RENT0000000970,IDS00031,S00236,2025-01-19,2025-02-02,2025-01-26,10
RENT0000000971,IDS00041,S00529,2025-01-20,2025-02-03,2025-01-21,7
RENT0000000972,IDS00009,S00303,2025-01-20,2025-02-03,2025-02-01,3
RENT0000000973,IDS00038,S00392,2025-01-20,2025-02-03,2025-02-01,1
RENT0000000974,IDS00009,S00427,2025-01-20,2025-02-03,2025-01-20,7
RENT0000000975,IDS00029,S00364,2025-01-20,2025-02-03,2025-01-21,2
RENT0000000976,IDS00018,S00543,2025-01-21,2025-02-04,2025-01-23,8
RENT0000000977,IDS00046,S00067,2025-01-21,2025-02-04,2025-02-03,8
RENT0000000978,IDS00042,S00469,2025-01-21,2025-02-04,2025-01-24,10
RENT0000000979,IDS00030,S00561,2025-01-21,2025-02-04,2025-01-30,9
RENT0000000980,IDS00046,S00598,2025-01-22,2025-02-05,2025-01-27,7
RENT0000000981,IDS00015,S00207,2025-01-22,2025-02-05,2025-02-03,6
RENT0000000982,IDS00018,S00351,2025-01-23,2025-02-06,2025-01-28,7
RENT0000000983,IDS00040,S00040,2025-01-23,2025-02-06,2025-01-27,7
RENT0000000984,IDS00006,S00087,2025-01-23,2025-02-06,2025-01-24,3
RENT0000000985,IDS00040,S00239,2025-01-23,2025-02-06,2025-02-05,6
RENT0000000986,IDS00019,S00624,2025-01-24,2025-02-07,2025-02-02,5
RENT0000000987,IDS00028,S00610,2025-01-24,2025-02-07,2025-01-30,9
RENT0000000988,IDS00042,S00405,2025-01-24,2025-02-07,2025-01-27,9
RENT0000000989,IDS00032,S00083,2025-01-26,2025-02-09,2025-01-31,1
RENT0000000990,IDS00043,S00236,2025-01-26,2025-02-09,2025-01-26,9
RENT0000000991,IDS00050,S00327,2025-01-26,2025-02-09,2025-02-04,5
RENT0000000992,IDS00038,S00155,2025-01-26,2025-02-09,2025-02-08,8
RENT0000000993,IDS00029,S00072,2025-01-26,2025-02-09,2025-02-06,9
RENT0000000994,IDS00028,S00387,2025-01-26,2025-02-09,2025-01-28,4
RENT0000000995,IDS00049,S00452,2025-01-27,2025-02-10,2025-02-03,7
RENT0000000996,IDS00014,S00089,2025-01-28,2025-02-11,2025-01-31,6
RENT0000000997,IDS00028,S00261,2025-01-29,2025-02-12,2025-02-08,3
RENT0000000998,IDS00046,S00483,2025-01-29,2025-02-12,2025-02-06,3
RENT0000000999,IDS00036,S00255,2025-01-29,2025-02-12,2025-01-29,2
RENT0000001000,IDS00018,S00116,2025-01-30,2025-02-13,2025-01-30,10
RENT0000001001,IDS00043,S00222,2025-01-30,2025-02-13,2025-01-30,6
RENT0000001002,IDS00004,S00291,2025-01-30,2025-02-13,2025-02-12,5
RENT0000001003,IDS00020,S00440,2025-01-30,2025-02-13,2025-02-09,6
RENT0000001004,IDS00018,S00563,2025-01-31,2025-02-14,2025-02-13,9
RENT0000001005,IDS00046,S00283,2025-02-01,2025-02-15,2025-02-05,4
RENT0000001006,IDS00032,S00134,2025-02-02,2025-02-16,2025-02-14,8
RENT0000001007,IDS00007,S00123,2025-02-02,2025-02-16,2025-02-13,8
RENT0000001008,IDS00031,S00291,2025-02-02,2025-02-16,2025-02-07,4
RENT0000001009,IDS00046,S00556,2025-02-03,2025-02-17,2025-02-05,2
RENT0000001010,IDS00040,S00574,2025-02-03,2025-02-17,2025-02-03,6
RENT0000001011,IDS00029,S00469,2025-02-03,2025-02-17,2025-02-09,2
RENT0000001012,IDS00018,S00295,2025-02-04,2025-02-18,2025-02-05,5
RENT0000001013,IDS00043,S00254,2025-02-04,2025-02-18,2025-02-05,2
RENT0000001014,IDS00011,S00135,2025-02-04,2025-02-18,2025-02-06,4
RENT0000001015,IDS00038,S00517,2025-02-04,2025-02-18,2025-02-16,6
RENT0000001016,IDS00042,S00114,2025-02-05,2025-02-19,2025-02-11,10
RENT0000001017,IDS00044,S00412,2025-02-05,2025-02-19,2025-02-08,6
RENT0000001018,IDS00004,S00162,2025-02-05,2025-02-19,2025-02-08,10
RENT0000001019,IDS00046,S00309,2025-02-06,2025-02-20,2025-02-11,1
RENT0000001020,IDS00005,S00076,2025-02-06,2025-02-20,2025-02-16,3
RENT0000001021,IDS00034,S00425,2025-02-06,2025-02-20,2025-02-19,7
RENT0000001022,IDS00037,S00243,2025-02-06,2025-02-20,2025-02-17,9
RENT0000001023,IDS00042,S00196,2025-02-06,2025-02-20,2025-02-06,5
